"item_id","order_id","store_id","created_at","updated_at","product_type","sku","name","qty_invoiced","qty_ordered","qty_shipped","price","base_price","original_price","base_original_price","row_total","base_row_total","row_invoiced","base_row_invoiced","price_incl_tax","base_price_incl_tax","row_total_incl_tax","base_row_total_incl_tax"
1739,3238,1,"2015-08-01 13:04:39","2015-08-01 13:04:39","simple","MH06-S-Black","Stark Fundamental Hoodie-S-Black",1,1,1,42,42,42,42,42,42,42,42,42,42,42,42
1740,1729,1,"2015-08-01 13:04:39","2015-08-01 13:04:39","simple","MH07-M-Green","Hero Hoodie-M-Green",4,4,4,54,54,54,54,216,216,216,216,216,216,216,216
1741,1238,1,"2015-08-02 13:04:39","2015-08-02 13:04:39","simple","MH01-XS-Black","Chaz Kangeroo Hoodie-XS-Black",2,2,2,52,52,52,52,104,104,104,104,104,104,104,104
1742,3307,1,"2015-08-02 13:04:39","2015-08-02 13:04:39","simple","MH10-L-Black","Mach Street Sweatshirt -L-Black",1,1,1,62,62,62,62,62,62,62,62,62,62,62,62
1743,2304,1,"2015-08-02 13:04:39","2015-08-02 13:04:39","simple","MH12-L-Red","Ajax Full-Zip Sweatshirt -L-Red",3,3,3,69,69,69,69,207,207,207,207,207,207,207,207
1744,1934,1,"2015-08-02 13:04:39","2015-08-02 13:04:39","simple","MH09-M-Red","Abominable Hoodie-M-Red",1,1,1,69,69,69,69,69,69,69,69,69,69,69,69
1745,3671,1,"2015-08-04 13:04:39","2015-08-04 13:04:39","simple","MH12-S-Red","Ajax Full-Zip Sweatshirt -S-Red",3,3,3,69,69,69,69,207,207,207,207,207,207,207,207
1746,1902,1,"2015-08-04 13:04:39","2015-08-04 13:04:39","simple","MH08-S-Red","Oslo Trek Hoodie-S-Red",3,3,3,42,42,42,42,126,126,126,126,126,126,126,126
1747,1339,1,"2015-08-04 13:04:39","2015-08-04 13:04:39","simple","MH05-XS-Red","Hollister Backyard Sweatshirt-XS-Red",1,1,1,52,52,52,52,52,52,52,52,52,52,52,52
1748,1618,1,"2015-08-05 13:04:39","2015-08-05 13:04:39","simple","MH09-M-Blue","Abominable Hoodie-M-Blue",1,1,1,69,69,69,69,69,69,69,69,69,69,69,69
1749,3449,1,"2015-08-05 13:04:39","2015-08-05 13:04:39","simple","MH13-XS-Blue","Marco Lightweight Active Hoodie-XS-Blue",4,4,4,74,74,74,74,296,296,296,296,296,296,296,296
1750,3812,1,"2015-08-05 13:04:39","2015-08-05 13:04:39","simple","MH06-S-Blue","Stark Fundamental Hoodie-S-Blue",2,2,2,42,42,42,42,84,84,84,84,84,84,84,84
1751,2387,1,"2015-08-06 13:04:39","2015-08-06 13:04:39","simple","MH02-L-Purple","Teton Pullover Hoodie-L-Purple",2,2,2,70,70,70,70,140,140,140,140,140,140,140,140
1752,2548,1,"2015-08-06 13:04:39","2015-08-06 13:04:39","simple","MH03-XL-Blue","Bruno Compete Hoodie-XL-Blue",3,3,3,63,63,63,63,189,189,189,189,189,189,189,189
1753,2683,1,"2015-08-06 13:04:39","2015-08-06 13:04:39","simple","MH06-L-Purple","Stark Fundamental Hoodie-L-Purple",1,1,1,42,42,42,42,42,42,42,42,42,42,42,42
1754,1831,1,"2015-08-06 13:04:39","2015-08-06 13:04:39","simple","MH08-XL-Red","Oslo Trek Hoodie-XL-Red",2,2,2,42,42,42,42,84,84,84,84,84,84,84,84
1755,2932,1,"2015-08-06 13:04:39","2015-08-06 13:04:39","simple","MH03-L-Black","Bruno Compete Hoodie-L-Black",2,2,2,63,63,63,63,126,126,126,126,126,126,126,126
1756,2161,1,"2015-08-06 13:04:39","2015-08-06 13:04:39","simple","MH05-XL-Green","Hollister Backyard Sweatshirt-XL-Green",1,1,1,52,52,52,52,52,52,52,52,52,52,52,52
1757,2403,1,"2015-08-07 13:04:39","2015-08-07 13:04:39","simple","MH04-L-Green","Frankie  Sweatshirt-L-Green",2,2,2,60,60,60,60,120,120,120,120,120,120,120,120
1758,1022,1,"2015-08-08 13:04:39","2015-08-08 13:04:39","simple","MH02-M-Black","Teton Pullover Hoodie-M-Black",1,1,1,70,70,70,70,70,70,70,70,70,70,70,70
1759,3296,1,"2015-08-08 13:04:39","2015-08-08 13:04:39","simple","MH06-M-Black","Stark Fundamental Hoodie-M-Black",2,2,2,42,42,42,42,84,84,84,84,84,84,84,84
1760,1265,1,"2015-08-09 13:04:39","2015-08-09 13:04:39","simple","MH10-XL-Black","Mach Street Sweatshirt -XL-Black",2,2,2,62,62,62,62,124,124,124,124,124,124,124,124
1761,1214,1,"2015-08-10 13:04:39","2015-08-10 13:04:39","simple","MH13-M-Green","Marco Lightweight Active Hoodie-M-Green",2,2,2,74,74,74,74,148,148,148,148,148,148,148,148
1762,2799,1,"2015-08-10 13:04:39","2015-08-10 13:04:39","simple","MH10-M-Red","Mach Street Sweatshirt -M-Red",1,1,1,62,62,62,62,62,62,62,62,62,62,62,62
1763,2711,1,"2015-08-11 13:04:39","2015-08-11 13:04:39","simple","MH10-S-Red","Mach Street Sweatshirt -S-Red",3,3,3,62,62,62,62,186,186,186,186,186,186,186,186
1764,2978,1,"2015-08-11 13:04:39","2015-08-11 13:04:39","simple","MH08","Oslo Trek Hoodie",2,2,2,42,42,42,42,84,84,84,84,84,84,84,84
1765,3955,1,"2015-08-12 13:04:39","2015-08-12 13:04:39","simple","MH05-XL-Green","Hollister Backyard Sweatshirt-XL-Green",1,1,1,52,52,52,52,52,52,52,52,52,52,52,52
1766,2904,1,"2015-08-12 13:04:39","2015-08-12 13:04:39","simple","MH13-M-Blue","Marco Lightweight Active Hoodie-M-Blue",2,2,2,74,74,74,74,148,148,148,148,148,148,148,148
1767,2791,1,"2015-08-12 13:04:39","2015-08-12 13:04:39","simple","MH05-S-Green","Hollister Backyard Sweatshirt-S-Green",1,1,1,52,52,52,52,52,52,52,52,52,52,52,52
1768,1760,1,"2015-08-12 13:04:39","2015-08-12 13:04:39","simple","MH02-XS-Purple","Teton Pullover Hoodie-XS-Purple",3,3,3,70,70,70,70,210,210,210,210,210,210,210,210
1769,1436,1,"2015-08-12 13:04:39","2015-08-12 13:04:39","simple","MH04","Frankie  Sweatshirt",2,2,2,60,60,60,60,120,120,120,120,120,120,120,120
1770,2036,1,"2015-08-13 13:04:39","2015-08-13 13:04:39","simple","MH10-S-Black","Mach Street Sweatshirt -S-Black",3,3,3,62,62,62,62,186,186,186,186,186,186,186,186
1771,3413,1,"2015-08-13 13:04:39","2015-08-13 13:04:39","simple","MH02-XL-Red","Teton Pullover Hoodie-XL-Red",2,2,2,70,70,70,70,140,140,140,140,140,140,140,140
1772,2720,1,"2015-08-13 13:04:39","2015-08-13 13:04:39","simple","MH13-M-Green","Marco Lightweight Active Hoodie-M-Green",2,2,2,74,74,74,74,148,148,148,148,148,148,148,148
1773,2917,1,"2015-08-14 13:04:39","2015-08-14 13:04:39","simple","MH09-XL-Red","Abominable Hoodie-XL-Red",2,2,2,69,69,69,69,138,138,138,138,138,138,138,138
1774,3148,1,"2015-08-14 13:04:39","2015-08-14 13:04:39","simple","MH08","Oslo Trek Hoodie",3,3,3,42,42,42,42,126,126,126,126,126,126,126,126
1775,1267,1,"2015-08-14 13:04:39","2015-08-14 13:04:39","simple","MH07-XL-Green","Hero Hoodie-XL-Green",3,3,3,54,54,54,54,162,162,162,162,162,162,162,162
1776,2201,1,"2015-08-14 13:04:39","2015-08-14 13:04:39","simple","MH12-M-Red","Ajax Full-Zip Sweatshirt -M-Red",4,4,4,69,69,69,69,276,276,276,276,276,276,276,276
1777,1933,1,"2015-08-15 13:04:39","2015-08-15 13:04:39","simple","MH01-L-Gray","Chaz Kangeroo Hoodie-L-Gray",1,1,1,52,52,52,52,52,52,52,52,52,52,52,52
1778,2566,1,"2015-08-15 13:04:39","2015-08-15 13:04:39","simple","MH04-L-White","Frankie  Sweatshirt-L-White",4,4,4,60,60,60,60,240,240,240,240,240,240,240,240
1779,2487,1,"2015-08-16 13:04:39","2015-08-16 13:04:39","simple","MH07-XL-Green","Hero Hoodie-XL-Green",4,4,4,54,54,54,54,216,216,216,216,216,216,216,216
1780,2321,1,"2015-08-16 13:04:39","2015-08-16 13:04:39","simple","MH02-XL-Red","Teton Pullover Hoodie-XL-Red",4,4,4,70,70,70,70,280,280,280,280,280,280,280,280
1781,1920,1,"2015-08-16 13:04:39","2015-08-16 13:04:39","simple","MH06-L-Purple","Stark Fundamental Hoodie-L-Purple",4,4,4,42,42,42,42,168,168,168,168,168,168,168,168
1782,1437,1,"2015-08-16 13:04:39","2015-08-16 13:04:39","simple","MH04-L-Yellow","Frankie  Sweatshirt-L-Yellow",1,1,1,60,60,60,60,60,60,60,60,60,60,60,60
1783,3612,1,"2015-08-17 13:04:39","2015-08-17 13:04:39","simple","MH04-XS-Yellow","Frankie  Sweatshirt-XS-Yellow",4,4,4,60,60,60,60,240,240,240,240,240,240,240,240
1784,1425,1,"2015-08-17 13:04:39","2015-08-17 13:04:39","simple","MH05-L-White","Hollister Backyard Sweatshirt-L-White",2,2,2,52,52,52,52,104,104,104,104,104,104,104,104
1785,3506,1,"2015-08-17 13:04:39","2015-08-17 13:04:39","simple","MH01-L-Orange","Chaz Kangeroo Hoodie-L-Orange",1,1,1,52,52,52,52,52,52,52,52,52,52,52,52
1786,3938,1,"2015-08-18 13:04:39","2015-08-18 13:04:39","simple","MH03-XS-Blue","Bruno Compete Hoodie-XS-Blue",1,1,1,63,63,63,63,63,63,63,63,63,63,63,63
1787,3306,1,"2015-08-18 13:04:39","2015-08-18 13:04:39","simple","MH07-XL-Black","Hero Hoodie-XL-Black",4,4,4,54,54,54,54,216,216,216,216,216,216,216,216
1788,2016,1,"2015-08-18 13:04:39","2015-08-18 13:04:39","simple","MH06-XL-Blue","Stark Fundamental Hoodie-XL-Blue",4,4,4,42,42,42,42,168,168,168,168,168,168,168,168
1792,2421,1,"2015-08-19 13:04:39","2015-08-19 13:04:39","simple","MH06-XS-Blue","Stark Fundamental Hoodie-XS-Blue",4,4,4,42,42,42,42,168,168,168,168,168,168,168,168
1789,2896,1,"2015-08-19 13:04:39","2015-08-19 13:04:39","simple","MH10-L-Blue","Mach Street Sweatshirt -L-Blue",1,1,1,62,62,62,62,62,62,62,62,62,62,62,62
1790,1517,1,"2015-08-19 13:04:39","2015-08-19 13:04:39","simple","MH05-M-Green","Hollister Backyard Sweatshirt-M-Green",4,4,4,52,52,52,52,208,208,208,208,208,208,208,208
1791,1521,1,"2015-08-19 13:04:39","2015-08-19 13:04:39","simple","MH13-M-Blue","Marco Lightweight Active Hoodie-M-Blue",2,2,2,74,74,74,74,148,148,148,148,148,148,148,148
1793,2628,1,"2015-08-21 13:04:39","2015-08-21 13:04:39","simple","MH09-L-Red","Abominable Hoodie-L-Red",3,3,3,69,69,69,69,207,207,207,207,207,207,207,207
1794,1291,1,"2015-08-21 13:04:39","2015-08-21 13:04:39","simple","MH10-M-Black","Mach Street Sweatshirt -M-Black",1,1,1,62,62,62,62,62,62,62,62,62,62,62,62
1795,2522,1,"2015-08-22 13:04:39","2015-08-22 13:04:39","simple","MH03-S-Black","Bruno Compete Hoodie-S-Black",4,4,4,63,63,63,63,252,252,252,252,252,252,252,252
1796,3596,1,"2015-08-23 13:04:39","2015-08-23 13:04:39","simple","MH04-M-White","Frankie  Sweatshirt-M-White",2,2,2,60,60,60,60,120,120,120,120,120,120,120,120
1797,3208,1,"2015-08-23 13:04:39","2015-08-23 13:04:39","simple","MH06-XS-Blue","Stark Fundamental Hoodie-XS-Blue",2,2,2,42,42,42,42,84,84,84,84,84,84,84,84
1798,1630,1,"2015-08-24 13:04:39","2015-08-24 13:04:39","simple","MH09-M-Red","Abominable Hoodie-M-Red",4,4,4,69,69,69,69,276,276,276,276,276,276,276,276
1799,2876,1,"2015-08-24 13:04:39","2015-08-24 13:04:39","simple","MH12-L-Green","Ajax Full-Zip Sweatshirt -L-Green",2,2,2,69,69,69,69,138,138,138,138,138,138,138,138
1800,1550,1,"2015-08-24 13:04:39","2015-08-24 13:04:39","simple","MH08-L-Brown","Oslo Trek Hoodie-L-Brown",1,1,1,42,42,42,42,42,42,42,42,42,42,42,42
1801,1612,1,"2015-08-24 13:04:39","2015-08-24 13:04:39","simple","MH10-XS-Blue","Mach Street Sweatshirt -XS-Blue",2,2,2,62,62,62,62,124,124,124,124,124,124,124,124
1802,1283,1,"2015-08-24 13:04:39","2015-08-24 13:04:39","simple","MH01-XS-Gray","Chaz Kangeroo Hoodie-XS-Gray",4,4,4,52,52,52,52,208,208,208,208,208,208,208,208
1803,2442,1,"2015-08-25 13:04:39","2015-08-25 13:04:39","simple","MH06-XS-Blue","Stark Fundamental Hoodie-XS-Blue",1,1,1,42,42,42,42,42,42,42,42,42,42,42,42
1804,3589,1,"2015-08-25 13:04:39","2015-08-25 13:04:39","simple","MH05","Hollister Backyard Sweatshirt",4,4,4,52,52,52,52,208,208,208,208,208,208,208,208
1805,2251,1,"2015-08-26 13:04:39","2015-08-26 13:04:39","simple","MH05-M-White","Hollister Backyard Sweatshirt-M-White",2,2,2,52,52,52,52,104,104,104,104,104,104,104,104
1806,3418,1,"2015-08-26 13:04:39","2015-08-26 13:04:39","simple","MH11-S-Orange","Grayson Crewneck Sweatshirt -S-Orange",4,4,4,64,64,64,64,256,256,256,256,256,256,256,256
1807,1193,1,"2015-08-26 13:04:39","2015-08-26 13:04:39","simple","MH02-L-Red","Teton Pullover Hoodie-L-Red",3,3,3,70,70,70,70,210,210,210,210,210,210,210,210
1808,3348,1,"2015-08-27 13:04:39","2015-08-27 13:04:39","simple","MH03-XL-Black","Bruno Compete Hoodie-XL-Black",2,2,2,63,63,63,63,126,126,126,126,126,126,126,126
1809,3713,1,"2015-08-28 13:04:39","2015-08-28 13:04:39","simple","MH03-XS-Black","Bruno Compete Hoodie-XS-Black",3,3,3,63,63,63,63,189,189,189,189,189,189,189,189
1810,1977,1,"2015-08-28 13:04:39","2015-08-28 13:04:39","simple","MH03-XL-Blue","Bruno Compete Hoodie-XL-Blue",1,1,1,63,63,63,63,63,63,63,63,63,63,63,63
1811,3356,1,"2015-08-28 13:04:39","2015-08-28 13:04:39","simple","MH09-XS-Red","Abominable Hoodie-XS-Red",2,2,2,69,69,69,69,138,138,138,138,138,138,138,138
1812,2597,1,"2015-08-28 13:04:39","2015-08-28 13:04:39","simple","MH04-M-White","Frankie  Sweatshirt-M-White",4,4,4,60,60,60,60,240,240,240,240,240,240,240,240
1813,2463,1,"2015-08-29 13:04:39","2015-08-29 13:04:39","simple","MH13-XS-Lavender","Marco Lightweight Active Hoodie-XS-Lavender",4,4,4,74,74,74,74,296,296,296,296,296,296,296,296
1814,3100,1,"2015-08-29 13:04:39","2015-08-29 13:04:39","simple","MH07-XL-Gray","Hero Hoodie-XL-Gray",3,3,3,54,54,54,54,162,162,162,162,162,162,162,162
1815,2994,1,"2015-08-29 13:04:39","2015-08-29 13:04:39","simple","MH03-XL-Blue","Bruno Compete Hoodie-XL-Blue",2,2,2,63,63,63,63,126,126,126,126,126,126,126,126
1816,1046,1,"2015-08-30 13:04:39","2015-08-30 13:04:39","simple","MH11-S-Orange","Grayson Crewneck Sweatshirt -S-Orange",4,4,4,64,64,64,64,256,256,256,256,256,256,256,256
1817,1385,1,"2015-08-31 13:04:39","2015-08-31 13:04:39","simple","MH05-M-Red","Hollister Backyard Sweatshirt-M-Red",3,3,3,52,52,52,52,156,156,156,156,156,156,156,156
1818,2969,1,"2015-09-01 13:04:39","2015-09-01 13:04:39","simple","MH03-M-Black","Bruno Compete Hoodie-M-Black",2,2,2,63,63,63,63,126,126,126,126,126,126,126,126
1819,1828,1,"2015-09-02 13:04:39","2015-09-02 13:04:39","simple","MH03-L-Green","Bruno Compete Hoodie-L-Green",3,3,3,63,63,63,63,189,189,189,189,189,189,189,189
1820,3972,1,"2015-09-02 13:04:39","2015-09-02 13:04:39","simple","MH04-XL-Green","Frankie  Sweatshirt-XL-Green",1,1,1,60,60,60,60,60,60,60,60,60,60,60,60
1821,2885,1,"2015-09-03 13:04:39","2015-09-03 13:04:39","simple","MH04-M-Yellow","Frankie  Sweatshirt-M-Yellow",1,1,1,60,60,60,60,60,60,60,60,60,60,60,60
1822,2779,1,"2015-09-03 13:04:39","2015-09-03 13:04:39","simple","MH07-L-Green","Hero Hoodie-L-Green",2,2,2,54,54,54,54,108,108,108,108,108,108,108,108
1823,1800,1,"2015-09-03 13:04:39","2015-09-03 13:04:39","simple","MH04-S-White","Frankie  Sweatshirt-S-White",4,4,4,60,60,60,60,240,240,240,240,240,240,240,240
1824,3477,1,"2015-09-04 13:04:39","2015-09-04 13:04:39","simple","MH11-M-Orange","Grayson Crewneck Sweatshirt -M-Orange",1,1,1,64,64,64,64,64,64,64,64,64,64,64,64
1825,1394,1,"2015-09-05 13:04:39","2015-09-05 13:04:39","simple","MH07-M-Green","Hero Hoodie-M-Green",2,2,2,54,54,54,54,108,108,108,108,108,108,108,108
1826,2612,1,"2015-09-05 13:04:39","2015-09-05 13:04:39","simple","MH06-M-Blue","Stark Fundamental Hoodie-M-Blue",2,2,2,42,42,42,42,84,84,84,84,84,84,84,84
1827,2098,1,"2015-09-05 13:04:39","2015-09-05 13:04:39","simple","MH10","Mach Street Sweatshirt ",1,1,1,62,62,62,62,62,62,62,62,62,62,62,62
1828,3118,1,"2015-09-05 13:04:39","2015-09-05 13:04:39","simple","MH08-XS-Brown","Oslo Trek Hoodie-XS-Brown",4,4,4,42,42,42,42,168,168,168,168,168,168,168,168
1829,3869,1,"2015-09-05 13:04:39","2015-09-05 13:04:39","simple","MH08","Oslo Trek Hoodie",1,1,1,42,42,42,42,42,42,42,42,42,42,42,42
1830,3743,1,"2015-09-06 13:04:39","2015-09-06 13:04:39","simple","MH06-S-Purple","Stark Fundamental Hoodie-S-Purple",3,3,3,42,42,42,42,126,126,126,126,126,126,126,126
1831,3376,1,"2015-09-07 13:04:39","2015-09-07 13:04:39","simple","MH13-M-Blue","Marco Lightweight Active Hoodie-M-Blue",4,4,4,74,74,74,74,296,296,296,296,296,296,296,296
1832,1869,1,"2015-09-07 13:04:39","2015-09-07 13:04:39","simple","MH03-S-Green","Bruno Compete Hoodie-S-Green",3,3,3,63,63,63,63,189,189,189,189,189,189,189,189
1833,1407,1,"2015-09-09 13:04:39","2015-09-09 13:04:39","simple","MH12-L-Blue","Ajax Full-Zip Sweatshirt -L-Blue",4,4,4,69,69,69,69,276,276,276,276,276,276,276,276
1834,3531,1,"2015-09-10 13:04:39","2015-09-10 13:04:39","simple","MH08-S-Red","Oslo Trek Hoodie-S-Red",4,4,4,42,42,42,42,168,168,168,168,168,168,168,168
1835,2530,1,"2015-09-10 13:04:39","2015-09-10 13:04:39","simple","MH05-M-Green","Hollister Backyard Sweatshirt-M-Green",4,4,4,52,52,52,52,208,208,208,208,208,208,208,208
1836,1387,1,"2015-09-10 13:04:39","2015-09-10 13:04:39","simple","MH08-L-Purple","Oslo Trek Hoodie-L-Purple",4,4,4,42,42,42,42,168,168,168,168,168,168,168,168
1837,1564,1,"2015-09-12 13:04:39","2015-09-12 13:04:39","simple","MH07-S-Green","Hero Hoodie-S-Green",4,4,4,54,54,54,54,216,216,216,216,216,216,216,216
1838,2535,1,"2015-09-12 13:04:39","2015-09-12 13:04:39","simple","MH03-XS-Green","Bruno Compete Hoodie-XS-Green",2,2,2,63,63,63,63,126,126,126,126,126,126,126,126
1839,2817,1,"2015-09-12 13:04:39","2015-09-12 13:04:39","simple","MH04-XL-Green","Frankie  Sweatshirt-XL-Green",1,1,1,60,60,60,60,60,60,60,60,60,60,60,60
1840,3150,1,"2015-09-12 13:04:39","2015-09-12 13:04:39","simple","MH03-XL-Black","Bruno Compete Hoodie-XL-Black",2,2,2,63,63,63,63,126,126,126,126,126,126,126,126
1841,1676,1,"2015-09-13 13:04:39","2015-09-13 13:04:39","simple","MH08-XL-Purple","Oslo Trek Hoodie-XL-Purple",4,4,4,42,42,42,42,168,168,168,168,168,168,168,168
1842,1604,1,"2015-09-13 13:04:39","2015-09-13 13:04:39","simple","MH06-S-Purple","Stark Fundamental Hoodie-S-Purple",3,3,3,42,42,42,42,126,126,126,126,126,126,126,126
1843,3890,1,"2015-09-14 13:04:39","2015-09-14 13:04:39","simple","MH01-L-Orange","Chaz Kangeroo Hoodie-L-Orange",2,2,2,52,52,52,52,104,104,104,104,104,104,104,104
1844,3064,1,"2015-09-14 13:04:39","2015-09-14 13:04:39","simple","MH07-L-Black","Hero Hoodie-L-Black",2,2,2,54,54,54,54,108,108,108,108,108,108,108,108
1845,1640,1,"2015-09-14 13:04:39","2015-09-14 13:04:39","simple","MH04-XL-White","Frankie  Sweatshirt-XL-White",4,4,4,60,60,60,60,240,240,240,240,240,240,240,240
1846,2050,1,"2015-09-14 13:04:39","2015-09-14 13:04:39","simple","MH06-M-Blue","Stark Fundamental Hoodie-M-Blue",1,1,1,42,42,42,42,42,42,42,42,42,42,42,42
1847,2071,1,"2015-09-14 13:04:39","2015-09-14 13:04:39","simple","MH06-S-Blue","Stark Fundamental Hoodie-S-Blue",4,4,4,42,42,42,42,168,168,168,168,168,168,168,168
1848,1086,1,"2015-09-14 13:04:39","2015-09-14 13:04:39","simple","MH05-XL-Red","Hollister Backyard Sweatshirt-XL-Red",2,2,2,52,52,52,52,104,104,104,104,104,104,104,104
1849,3180,1,"2015-09-15 13:04:39","2015-09-15 13:04:39","simple","MH04-XL-Yellow","Frankie  Sweatshirt-XL-Yellow",3,3,3,60,60,60,60,180,180,180,180,180,180,180,180
1850,2542,1,"2015-09-15 13:04:39","2015-09-15 13:04:39","simple","MH09-L-Red","Abominable Hoodie-L-Red",3,3,3,69,69,69,69,207,207,207,207,207,207,207,207
1851,1098,1,"2015-09-16 13:04:39","2015-09-16 13:04:39","simple","MH04-M-White","Frankie  Sweatshirt-M-White",4,4,4,60,60,60,60,240,240,240,240,240,240,240,240
1852,3674,1,"2015-09-16 13:04:39","2015-09-16 13:04:39","simple","MH02-L-Black","Teton Pullover Hoodie-L-Black",2,2,2,70,70,70,70,140,140,140,140,140,140,140,140
1853,1256,1,"2015-09-16 13:04:39","2015-09-16 13:04:39","simple","MH11-XL-White","Grayson Crewneck Sweatshirt -XL-White",2,2,2,64,64,64,64,128,128,128,128,128,128,128,128
1854,3873,1,"2015-09-17 13:04:39","2015-09-17 13:04:39","simple","MH07-M-Gray","Hero Hoodie-M-Gray",3,3,3,54,54,54,54,162,162,162,162,162,162,162,162
1855,1674,1,"2015-09-17 13:04:39","2015-09-17 13:04:39","simple","MH07-XS-Gray","Hero Hoodie-XS-Gray",1,1,1,54,54,54,54,54,54,54,54,54,54,54,54
1856,3645,1,"2015-09-17 13:04:39","2015-09-17 13:04:39","simple","MH10-M-Red","Mach Street Sweatshirt -M-Red",4,4,4,62,62,62,62,248,248,248,248,248,248,248,248
1857,1317,1,"2015-09-18 13:04:39","2015-09-18 13:04:39","simple","MH07-S-Gray","Hero Hoodie-S-Gray",1,1,1,54,54,54,54,54,54,54,54,54,54,54,54
1858,2671,1,"2015-09-18 13:04:39","2015-09-18 13:04:39","simple","MH03-S-Green","Bruno Compete Hoodie-S-Green",4,4,4,63,63,63,63,252,252,252,252,252,252,252,252
1859,3819,1,"2015-09-18 13:04:39","2015-09-18 13:04:39","simple","MH01-XS-Black","Chaz Kangeroo Hoodie-XS-Black",4,4,4,52,52,52,52,208,208,208,208,208,208,208,208
1860,2231,1,"2015-09-18 13:04:39","2015-09-18 13:04:39","simple","MH11-XL-White","Grayson Crewneck Sweatshirt -XL-White",3,3,3,64,64,64,64,192,192,192,192,192,192,192,192
1861,1744,1,"2015-09-18 13:04:39","2015-09-18 13:04:39","simple","MH01-XL-Orange","Chaz Kangeroo Hoodie-XL-Orange",3,3,3,52,52,52,52,156,156,156,156,156,156,156,156
1862,2632,1,"2015-09-18 13:04:39","2015-09-18 13:04:39","simple","MH01-M-Gray","Chaz Kangeroo Hoodie-M-Gray",2,2,2,52,52,52,52,104,104,104,104,104,104,104,104
1863,1117,1,"2015-09-19 13:04:39","2015-09-19 13:04:39","simple","MH12-L-Green","Ajax Full-Zip Sweatshirt -L-Green",3,3,3,69,69,69,69,207,207,207,207,207,207,207,207
1864,3447,1,"2015-09-19 13:04:39","2015-09-19 13:04:39","simple","MH10-M-Black","Mach Street Sweatshirt -M-Black",1,1,1,62,62,62,62,62,62,62,62,62,62,62,62
1865,3354,1,"2015-09-19 13:04:39","2015-09-19 13:04:39","simple","MH01-L-Gray","Chaz Kangeroo Hoodie-L-Gray",2,2,2,52,52,52,52,104,104,104,104,104,104,104,104
1866,1307,1,"2015-09-20 13:04:39","2015-09-20 13:04:39","simple","MH07-S-Black","Hero Hoodie-S-Black",2,2,2,54,54,54,54,108,108,108,108,108,108,108,108
1867,2527,1,"2015-09-21 13:04:39","2015-09-21 13:04:39","simple","MH03-XL-Black","Bruno Compete Hoodie-XL-Black",1,1,1,63,63,63,63,63,63,63,63,63,63,63,63
1868,3203,1,"2015-09-21 13:04:39","2015-09-21 13:04:39","simple","MH04-M-Yellow","Frankie  Sweatshirt-M-Yellow",1,1,1,60,60,60,60,60,60,60,60,60,60,60,60
1869,1382,1,"2015-09-21 13:04:39","2015-09-21 13:04:39","simple","MH12-M-Green","Ajax Full-Zip Sweatshirt -M-Green",1,1,1,69,69,69,69,69,69,69,69,69,69,69,69
1870,2000,1,"2015-09-22 13:04:39","2015-09-22 13:04:39","simple","MH11-S-White","Grayson Crewneck Sweatshirt -S-White",1,1,1,64,64,64,64,64,64,64,64,64,64,64,64
1871,2619,1,"2015-09-22 13:04:39","2015-09-22 13:04:39","simple","MH03-L-Green","Bruno Compete Hoodie-L-Green",3,3,3,63,63,63,63,189,189,189,189,189,189,189,189
1872,1235,1,"2015-09-22 13:04:39","2015-09-22 13:04:39","simple","MH13-XS-Green","Marco Lightweight Active Hoodie-XS-Green",1,1,1,74,74,74,74,74,74,74,74,74,74,74,74
1873,3508,1,"2015-09-23 13:04:39","2015-09-23 13:04:39","simple","MH03-L-Blue","Bruno Compete Hoodie-L-Blue",4,4,4,63,63,63,63,252,252,252,252,252,252,252,252
1874,2784,1,"2015-09-23 13:04:39","2015-09-23 13:04:39","simple","MH06-XL-Blue","Stark Fundamental Hoodie-XL-Blue",3,3,3,42,42,42,42,126,126,126,126,126,126,126,126
1875,3384,1,"2015-09-23 13:04:39","2015-09-23 13:04:39","simple","MH02-XS-Purple","Teton Pullover Hoodie-XS-Purple",4,4,4,70,70,70,70,280,280,280,280,280,280,280,280
1876,2849,1,"2015-09-23 13:04:39","2015-09-23 13:04:39","simple","MH06-XL-Purple","Stark Fundamental Hoodie-XL-Purple",1,1,1,42,42,42,42,42,42,42,42,42,42,42,42
1877,2764,1,"2015-09-23 13:04:39","2015-09-23 13:04:39","simple","MH06-S-Blue","Stark Fundamental Hoodie-S-Blue",1,1,1,42,42,42,42,42,42,42,42,42,42,42,42
1878,3581,1,"2015-09-24 13:04:39","2015-09-24 13:04:39","simple","MH04-L-White","Frankie  Sweatshirt-L-White",1,1,1,60,60,60,60,60,60,60,60,60,60,60,60
1879,3324,1,"2015-09-25 13:04:39","2015-09-25 13:04:39","simple","MH06-XL-Black","Stark Fundamental Hoodie-XL-Black",4,4,4,42,42,42,42,168,168,168,168,168,168,168,168
1880,3292,1,"2015-09-25 13:04:39","2015-09-25 13:04:39","simple","MH10-L-Black","Mach Street Sweatshirt -L-Black",2,2,2,62,62,62,62,124,124,124,124,124,124,124,124
1881,3756,1,"2015-09-26 13:04:39","2015-09-26 13:04:39","simple","MH02-XS-Red","Teton Pullover Hoodie-XS-Red",1,1,1,70,70,70,70,70,70,70,70,70,70,70,70
